hour,establishment,highlights,count,mean,std,min,max,25%,50%,75%
14,Sweet Shop,Seaside,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Sweet Shop,Seaside,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Sweet Shop,Seaside,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Sweet Shop,Seaside,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Sweet Shop,Seaside,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Sweet Shop,Seaside,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Sweet Shop,Seaside,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Sweet Shop,Seaside,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Sweet Shop,Seaside,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Sweet Shop,Seaside,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Sweet Shop,Private Dining Area Available,0.0,,,,,,,
1,Sweet Shop,Private Dining Area Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Sweet Shop,Private Dining Area Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Sweet Shop,Private Dining Area Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Sweet Shop,Private Dining Area Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Sweet Shop,Private Dining Area Available,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Sweet Shop,Private Dining Area Available,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Sweet Shop,Private Dining Area Available,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Sweet Shop,Private Dining Area Available,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Sweet Shop,Private Dining Area Available,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Sweet Shop,Private Dining Area Available,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Sweet Shop,Private Dining Area Available,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
12,Sweet Shop,Private Dining Area Available,1035.0,3.5429951690821255,1.2390786786682346,0.0,4.9,3.5,3.9,4.3
13,Sweet Shop,Private Dining Area Available,604.0,3.435264900662252,1.2650151957450266,0.0,4.9,3.4,3.8,4.2
14,Sweet Shop,Private Dining Area Available,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Sweet Shop,Private Dining Area Available,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Sweet Shop,Private Dining Area Available,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Sweet Shop,Private Dining Area Available,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Sweet Shop,Private Dining Area Available,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Sweet Shop,Private Dining Area Available,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Sweet Shop,Private Dining Area Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Sweet Shop,Private Dining Area Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Sweet Shop,Private Dining Area Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Sweet Shop,Private Dining Area Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Sweet Shop,Gaming Area,0.0,,,,,,,
1,Sweet Shop,Gaming Area,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Sweet Shop,Gaming Area,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Sweet Shop,Gaming Area,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Sweet Shop,Gaming Area,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Sweet Shop,Gaming Area,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Sweet Shop,Gaming Area,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Sweet Shop,Gaming Area,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Sweet Shop,Gaming Area,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Sweet Shop,Gaming Area,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Sweet Shop,Gaming Area,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Sweet Shop,Gaming Area,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
12,Sweet Shop,Gaming Area,1035.0,3.5429951690821255,1.2390786786682346,0.0,4.9,3.5,3.9,4.3
13,Sweet Shop,Gaming Area,604.0,3.435264900662252,1.2650151957450266,0.0,4.9,3.4,3.8,4.2
14,Sweet Shop,Gaming Area,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Sweet Shop,Gaming Area,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Sweet Shop,Gaming Area,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Sweet Shop,Gaming Area,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Sweet Shop,Gaming Area,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Sweet Shop,Gaming Area,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Sweet Shop,Gaming Area,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Sweet Shop,Gaming Area,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Sweet Shop,Gaming Area,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Sweet Shop,Gaming Area,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Sweet Shop,Entry Fee,0.0,,,,,,,
1,Sweet Shop,Entry Fee,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Sweet Shop,Entry Fee,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Sweet Shop,Entry Fee,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Sweet Shop,Entry Fee,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Sweet Shop,Entry Fee,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Sweet Shop,Entry Fee,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Sweet Shop,Entry Fee,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Sweet Shop,Entry Fee,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Sweet Shop,Entry Fee,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Sweet Shop,Entry Fee,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Sweet Shop,Entry Fee,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
12,Sweet Shop,Entry Fee,1035.0,3.5429951690821255,1.2390786786682346,0.0,4.9,3.5,3.9,4.3
13,Sweet Shop,Entry Fee,604.0,3.435264900662252,1.2650151957450266,0.0,4.9,3.4,3.8,4.2
14,Sweet Shop,Entry Fee,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Sweet Shop,Entry Fee,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Sweet Shop,Entry Fee,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Sweet Shop,Entry Fee,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Sweet Shop,Entry Fee,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Sweet Shop,Entry Fee,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Sweet Shop,Entry Fee,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Sweet Shop,Entry Fee,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Sweet Shop,Entry Fee,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Sweet Shop,Entry Fee,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Sweet Shop,Serves Cocktails,0.0,,,,,,,
1,Sweet Shop,Serves Cocktails,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Sweet Shop,Serves Cocktails,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Sweet Shop,Serves Cocktails,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Sweet Shop,Serves Cocktails,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Sweet Shop,Serves Cocktails,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Sweet Shop,Serves Cocktails,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Sweet Shop,Serves Cocktails,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Sweet Shop,Serves Cocktails,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Sweet Shop,Serves Cocktails,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Sweet Shop,Serves Cocktails,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Sweet Shop,Serves Cocktails,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
12,Sweet Shop,Serves Cocktails,1035.0,3.5429951690821255,1.2390786786682346,0.0,4.9,3.5,3.9,4.3
13,Sweet Shop,Serves Cocktails,604.0,3.435264900662252,1.2650151957450266,0.0,4.9,3.4,3.8,4.2
14,Sweet Shop,Serves Cocktails,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Sweet Shop,Serves Cocktails,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Sweet Shop,Serves Cocktails,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Sweet Shop,Serves Cocktails,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Sweet Shop,Serves Cocktails,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Sweet Shop,Serves Cocktails,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Sweet Shop,Serves Cocktails,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Sweet Shop,Serves Cocktails,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Sweet Shop,Serves Cocktails,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Sweet Shop,Serves Cocktails,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Sweet Shop,Catering Available,0.0,,,,,,,
1,Sweet Shop,Catering Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Sweet Shop,Catering Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Sweet Shop,Catering Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Sweet Shop,Catering Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Sweet Shop,Catering Available,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Sweet Shop,Catering Available,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Sweet Shop,Catering Available,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Sweet Shop,Catering Available,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Sweet Shop,Catering Available,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Sweet Shop,Catering Available,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Sweet Shop,Catering Available,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
12,Sweet Shop,Catering Available,1035.0,3.5429951690821255,1.2390786786682346,0.0,4.9,3.5,3.9,4.3
13,Sweet Shop,Catering Available,604.0,3.435264900662252,1.2650151957450266,0.0,4.9,3.4,3.8,4.2
14,Sweet Shop,Catering Available,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Sweet Shop,Catering Available,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Sweet Shop,Catering Available,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Sweet Shop,Catering Available,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Sweet Shop,Catering Available,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Sweet Shop,Catering Available,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Sweet Shop,Catering Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Sweet Shop,Catering Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Sweet Shop,Catering Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Sweet Shop,Catering Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Sweet Shop,Digital Payments Accepted,0.0,,,,,,,
1,Sweet Shop,Digital Payments Accepted,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Sweet Shop,Digital Payments Accepted,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Sweet Shop,Digital Payments Accepted,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Sweet Shop,Digital Payments Accepted,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Sweet Shop,Digital Payments Accepted,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Sweet Shop,Digital Payments Accepted,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Sweet Shop,Digital Payments Accepted,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Sweet Shop,Digital Payments Accepted,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Sweet Shop,Digital Payments Accepted,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Sweet Shop,Digital Payments Accepted,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Sweet Shop,Digital Payments Accepted,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
12,Sweet Shop,Digital Payments Accepted,1035.0,3.5429951690821255,1.2390786786682346,0.0,4.9,3.5,3.9,4.3
13,Sweet Shop,Digital Payments Accepted,604.0,3.435264900662252,1.2650151957450266,0.0,4.9,3.4,3.8,4.2
14,Sweet Shop,Digital Payments Accepted,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Sweet Shop,Digital Payments Accepted,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Sweet Shop,Digital Payments Accepted,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Sweet Shop,Digital Payments Accepted,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Sweet Shop,Digital Payments Accepted,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Sweet Shop,Digital Payments Accepted,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Sweet Shop,Digital Payments Accepted,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Sweet Shop,Digital Payments Accepted,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Sweet Shop,Digital Payments Accepted,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Sweet Shop,Digital Payments Accepted,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Sweet Shop,Pre-Ordering Required,0.0,,,,,,,
1,Sweet Shop,Pre-Ordering Required,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Sweet Shop,Pre-Ordering Required,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Sweet Shop,Pre-Ordering Required,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Sweet Shop,Pre-Ordering Required,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Sweet Shop,Pre-Ordering Required,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Sweet Shop,Pre-Ordering Required,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Sweet Shop,Pre-Ordering Required,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Sweet Shop,Pre-Ordering Required,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Sweet Shop,Pre-Ordering Required,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Sweet Shop,Pre-Ordering Required,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Sweet Shop,Pre-Ordering Required,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
12,Sweet Shop,Pre-Ordering Required,1035.0,3.5429951690821255,1.2390786786682346,0.0,4.9,3.5,3.9,4.3
13,Sweet Shop,Pre-Ordering Required,604.0,3.435264900662252,1.2650151957450266,0.0,4.9,3.4,3.8,4.2
14,Sweet Shop,Pre-Ordering Required,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Sweet Shop,Pre-Ordering Required,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Sweet Shop,Pre-Ordering Required,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Sweet Shop,Pre-Ordering Required,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Sweet Shop,Pre-Ordering Required,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Sweet Shop,Pre-Ordering Required,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Sweet Shop,Pre-Ordering Required,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Sweet Shop,Pre-Ordering Required,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Sweet Shop,Pre-Ordering Required,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Sweet Shop,Pre-Ordering Required,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Sweet Shop,Table booking recommended,0.0,,,,,,,
1,Sweet Shop,Table booking recommended,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Sweet Shop,Table booking recommended,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Sweet Shop,Table booking recommended,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Sweet Shop,Table booking recommended,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Sweet Shop,Table booking recommended,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Sweet Shop,Table booking recommended,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Sweet Shop,Table booking recommended,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Sweet Shop,Table booking recommended,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Sweet Shop,Table booking recommended,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Sweet Shop,Table booking recommended,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Sweet Shop,Table booking recommended,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
12,Sweet Shop,Table booking recommended,1035.0,3.5429951690821255,1.2390786786682346,0.0,4.9,3.5,3.9,4.3
13,Sweet Shop,Table booking recommended,604.0,3.435264900662252,1.2650151957450266,0.0,4.9,3.4,3.8,4.2
14,Sweet Shop,Table booking recommended,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Sweet Shop,Table booking recommended,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Sweet Shop,Table booking recommended,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Sweet Shop,Table booking recommended,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Sweet Shop,Table booking recommended,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Sweet Shop,Table booking recommended,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Sweet Shop,Table booking recommended,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Sweet Shop,Table booking recommended,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Sweet Shop,Table booking recommended,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Sweet Shop,Table booking recommended,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Sweet Shop,Smoking Area,0.0,,,,,,,
1,Sweet Shop,Smoking Area,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Sweet Shop,Smoking Area,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Sweet Shop,Smoking Area,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Sweet Shop,Smoking Area,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Sweet Shop,Smoking Area,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Sweet Shop,Smoking Area,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Sweet Shop,Smoking Area,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Sweet Shop,Smoking Area,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Sweet Shop,Smoking Area,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Sweet Shop,Smoking Area,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Sweet Shop,Smoking Area,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
12,Sweet Shop,Smoking Area,1035.0,3.5429951690821255,1.2390786786682346,0.0,4.9,3.5,3.9,4.3
13,Sweet Shop,Smoking Area,604.0,3.435264900662252,1.2650151957450266,0.0,4.9,3.4,3.8,4.2
14,Sweet Shop,Smoking Area,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Sweet Shop,Smoking Area,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Sweet Shop,Smoking Area,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Sweet Shop,Smoking Area,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Sweet Shop,Smoking Area,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Sweet Shop,Smoking Area,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Sweet Shop,Smoking Area,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Sweet Shop,Smoking Area,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Sweet Shop,Smoking Area,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Sweet Shop,Smoking Area,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Sweet Shop,Table Reservation Not Required,0.0,,,,,,,
1,Sweet Shop,Table Reservation Not Required,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Sweet Shop,Table Reservation Not Required,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Sweet Shop,Table Reservation Not Required,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Sweet Shop,Table Reservation Not Required,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Sweet Shop,Table Reservation Not Required,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Sweet Shop,Table Reservation Not Required,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Sweet Shop,Table Reservation Not Required,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Sweet Shop,Table Reservation Not Required,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Sweet Shop,Table Reservation Not Required,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Sweet Shop,Table Reservation Not Required,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Sweet Shop,Table Reservation Not Required,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
